cap,strategy,gen,pop,best_f,mean_f,diversity,cap_used
200,fixed,32,200,1,0.9271857661628081,0.1408436203399574,200
200,fixed,33,200,1,0.9149989195095145,0.15601557321202197,200
200,fixed,34,200,1,0.9183008763585531,0.16076432185435413,200
200,fixed,35,200,1,0.9235224832134402,0.15547421528682492,200
200,fixed,36,200,1,0.9196560501350387,0.1624626378433582,200
200,fixed,37,200,1,0.9180544504754506,0.16087774923739406,200
200,fixed,38,200,1,0.9180105982644485,0.1602200735765533,200
200,fixed,39,200,1,0.9204160621471082,0.15273595226645478,200
200,fixed,40,200,1,0.9099487892927194,0.16769320896553402,200
200,fixed,41,200,1,0.9021811777385644,0.17957067250260544,200
200,fixed,42,200,1,0.9129666331362514,0.1563246403754026,200
200,fixed,43,200,1,0.9057595654250945,0.1658726989338403,200
200,fixed,44,200,1,0.9128692779686517,0.15412714023874324,200
200,fixed,45,200,1,0.905428764835056,0.16867157369856686,200
200,fixed,46,200,1,0.9131774883411,0.14757683450355466,200
200,fixed,47,200,1,0.907587308888305,0.1650673961310853,200
200,fixed,48,200,1,0.9020876569659265,0.1692611877996752,200
200,fixed,49,200,1,0.9063749694753224,0.1596902284544987,200
200,fixed,50,200,1,0.9013571288074549,0.163841117690461,200
200,fixed,51,200,1,0.9105066592602395,0.15652847791056124,200
200,fixed,52,200,1,0.9157790898706463,0.14836672881746357,200
200,fixed,53,200,1,0.9047030636713684,0.17194174289572703,200
200,fixed,54,200,1,0.9140867181670074,0.15108141484874724,200
200,fixed,55,200,1,0.9144995423952369,0.15583908485833448,200
200,fixed,56,200,1,0.9110071792612813,0.16107212671915963,200
200,fixed,57,200,1,0.9161039902953415,0.15354289586558326,200
200,fixed,58,200,1,0.908071010517449,0.1677728121218679,200
200,fixed,59,200,1,0.9113348165080434,0.16859445534648598,200
200,fixed,60,200,1,0.926552256489643,0.1500196653836661,200
200,fixed,61,200,1,0.9247221796941755,0.14249553082571637,200
200,fixed,62,200,1,0.9206679012008915,0.14723758271022142,200
200,fixed,63,200,1,0.9220027158310526,0.15397245127416723,200
200,fixed,64,200,1,0.9130845574236706,0.1669458965722887,200
200,fixed,65,200,1,0.9127666495862375,0.16845004803943275,200
200,fixed,66,200,1,0.9191375136395739,0.14675894579030757,200
200,fixed,67,200,1,0.9239264545538534,0.14057794698841758,200
200,fixed,68,200,1,0.9222894552735166,0.15601771032395462,200
200,fixed,69,200,1,0.9207114042130199,0.1517543839882777,200
200,fixed,70,200,1,0.9124576171449654,0.1619694043614439,200
200,fixed,71,200,1,0.9252365064177518,0.1437620337114392,200
200,fixed,72,200,1,0.9049242998656649,0.17931027384243375,200
200,fixed,73,200,1,0.9100506642836192,0.1722388268019794,200
200,fixed,74,200,1,0.9079819073185388,0.16909376165398174,200
200,fixed,75,200,1,0.9124896060973556,0.15971867266275594,200
200,fixed,76,200,1,0.9162058360046812,0.17492344479584987,200
200,fixed,77,200,1,0.9197054194147508,0.15058619639424622,200
200,fixed,78,200,1,0.9148931536584232,0.1627724143620858,200
200,fixed,79,200,1,0.9227790613672042,0.14661890232431038,200
200,fixed,80,200,1,0.9204797644961389,0.15013356299866049,200
200,fixed,81,200,1,0.9257736085005495,0.14852960670409,200
200,fixed,82,200,1,0.9180000022075555,0.15387221017642283,200
200,fixed,83,200,1,0.9255804602215943,0.15015219781214523,200
200,fixed,84,200,1,0.9154355520888654,0.16494283192818715,200
200,fixed,85,200,1,0.9243841166366815,0.14745228375522595,200
200,fixed,86,200,1,0.9160389797344081,0.16486448169243656,200
200,fixed,87,200,1,0.9171534257700027,0.1587284189268964,200
200,fixed,88,200,1,0.910790904707036,0.16556617405796242,200
200,fixed,89,200,1,0.9095965910252906,0.16937291587261127,200
200,fixed,90,200,1,0.921964477915081,0.15597854531579966,200
200,fixed,91,200,1,0.9285622667118748,0.13868273511382065,200
200,fixed,92,200,1,0.9138562402749814,0.17335390139649287,200
200,fixed,93,200,1,0.9210278068313432,0.15787690116711617,200
200,fixed,94,200,1,0.9324894209812301,0.13485223008350783,200
200,fixed,95,200,1,0.933175086898804,0.13735960787653273,200
200,fixed,96,200,1,0.924546975936038,0.14985418806654033,200
200,fixed,97,200,1,0.9225532366944071,0.15056853294355038,200
200,fixed,98,200,1,0.9189288171765128,0.1639065528721806,200
200,fixed,99,200,1,0.9102461489477794,0.15890737854528694,200
200,dynamic,0,200,0.6507918952063748,0.13420649197212764,0.6661981416055751,200
200,dynamic,1,200,0.66529162415328,0.1824164861596037,0.5694793047087834,200
200,dynamic,2,200,0.7640236242938019,0.24430539156306044,0.5171105347664082,200
200,dynamic,3,200,0.7640236242938019,0.30509104955867267,0.4849667002038095,200
200,dynamic,4,200,0.7640236242938019,0.3647608135655441,0.4359982736017971,200
200,dynamic,5,200,0.7640236242938019,0.4267593630158072,0.38107896694797294,200
200,dynamic,6,200,0.8415765744864623,0.4930124353511666,0.39163510584331396,200
200,dynamic,7,200,0.8809935525682253,0.5594465661386261,0.35334234298140005,200
200,dynamic,8,200,0.915555464524304,0.6262563911683574,0.32279520076892254,200
200,dynamic,9,200,0.9395094279647849,0.6752106616255109,0.29995423086098427,200
200,dynamic,10,200,1,0.7339967339861418,0.25747178071364796,200
200,dynamic,11,200,1,0.7637070535641507,0.2590921710028923,200
200,dynamic,12,200,1,0.8086865671738885,0.23249499527915146,200
200,dynamic,13,200,1,0.8353148552864783,0.20834455962259887,200
200,dynamic,14,200,1,0.8695153329975001,0.18382336011090375,200
200,dynamic,15,200,1,0.8850762021679174,0.17979854820133956,200
200,dynamic,16,200,1,0.8909929276659844,0.1740767441572849,200
200,dynamic,17,200,1,0.8940458835520053,0.1794078865023213,200
200,dynamic,18,200,1,0.8961349493566524,0.17343695987823765,200
200,dynamic,19,200,1,0.9097307673966339,0.15543975555368716,200
200,dynamic,20,300,1,0.8953998342269565,0.16877105614888468,300
200,dynamic,21,300,1,0.8995651996966484,0.17818465443622522,300
200,dynamic,22,300,1,0.9090574142667919,0.16785227844892253,300
200,dynamic,23,300,1,0.9108101871672555,0.15884482106778144,300
200,dynamic,24,300,1,0.9199385592930351,0.15169221539968297,300
200,dynamic,25,300,1,0.9212921736425198,0.15441039493266512,300
200,dynamic,26,300,1,0.9244310686434519,0.14895977745171285,300
200,dynamic,27,300,1,0.9221369378780919,0.15437198744778405,300
200,dynamic,28,300,1,0.9205240326595108,0.15004830137536024,300
200,dynamic,29,300,1,0.9164282006979406,0.15698003029768628,300
200,dynamic,30,300,1,0.913171143738095,0.16107248057074341,300
200,dynamic,31,300,1,0.9143627454077174,0.16212491172324195,300
200,dynamic,32,300,1,0.913210440830315,0.1598188385483924,300
200,dynamic,33,300,1,0.9035157476099716,0.1745840275634207,300
200,dynamic,34,300,1,0.9107257358539647,0.1548378873833175,300
200,dynamic,35,300,1,0.9122574456431073,0.1591386018267092,300
200,dynamic,36,300,1,0.9028099714931883,0.17543367428281997,300
200,dynamic,37,300,1,0.9099928437682722,0.16563313163564225,300
200,dynamic,38,300,1,0.9201998067022091,0.15376601141980084,300
200,dynamic,39,300,1,0.9228772404790144,0.14811730177651583,300
200,dynamic,40,300,1,0.9170065366144149,0.15536314055421518,300
200,dynamic,41,300,1,0.918306603480383,0.15560578027329697,300
200,dynamic,42,300,1,0.9124350329647929,0.16305913881534723,300
200,dynamic,43,300,1,0.9130026925733263,0.16341326478636564,300
200,dynamic,44,300,1,0.9089329425191439,0.16549933807944878,300
200,dynamic,45,300,1,0.9138525887454136,0.15532323796002526,300
200,dynamic,46,300,1,0.9185765728901727,0.15103483900628,300
200,dynamic,47,300,1,0.9235420408451684,0.1487809302883329,300
200,dynamic,48,300,1,0.9208111512618983,0.16205303771806556,300
200,dynamic,49,300,1,0.9164024681080701,0.15899778068015985,300
200,dynamic,50,300,1,0.9088298816214492,0.16713197770461552,300
200,dynamic,51,300,1,0.9102018794316797,0.1672038066392653,300
200,dynamic,52,300,1,0.9230791322231452,0.14718512492926564,300
200,dynamic,53,300,1,0.9211155523344312,0.15807998494266218,300
200,dynamic,54,300,1,0.9238766329603614,0.14657472059345864,300
200,dynamic,55,300,1,0.9254759091435145,0.14705866559545577,300
200,dynamic,56,300,1,0.9223979193833348,0.14512839935811625,300
200,dynamic,57,300,1,0.9235720734107534,0.14774063663392215,300
200,dynamic,58,300,1,0.9215014419967853,0.14948689044840102,300
200,dynamic,59,300,1,0.9228046256310406,0.14900301679082434,300
200,dynamic,60,300,1,0.9203739696533517,0.15592464390945193,300
200,dynamic,61,300,1,0.9201367221973783,0.15421369312088257,300
200,dynamic,62,300,1,0.9160734005495851,0.15353163051750277,300
200,dynamic,63,300,1,0.9228260135617359,0.15532222768308124,300
200,dynamic,64,300,1,0.9190372738193272,0.15137460182226334,300
200,dynamic,65,300,1,0.9174420979403906,0.15597445878184457,300
200,dynamic,66,300,1,0.9157961863855439,0.16654364489532364,300
200,dynamic,67,300,1,0.9178078831131308,0.15315951677666784,300
200,dynamic,68,300,1,0.9104229338079123,0.1637667717157375,300
200,dynamic,69,300,1,0.9187871553041616,0.15193202794197175,300
200,dynamic,70,300,1,0.9226320584426825,0.15261081306506386,300
200,dynamic,71,300,1,0.9260260518970331,0.14366958396152646,300
200,dynamic,72,300,1,0.9238560829142476,0.1472880492358709,300
200,dynamic,73,300,1,0.9161316117787711,0.16469739480463788,300
200,dynamic,74,300,1,0.9201991279827421,0.15450946414782527,300
200,dynamic,75,300,1,0.9204707365115629,0.15365293593773516,300
200,dynamic,76,300,1,0.9230104846884488,0.15307120758902631,300
200,dynamic,77,300,1,0.9197654133766664,0.1560298820172293,300
200,dynamic,78,300,1,0.9160579691884362,0.15641724134428522,300
200,dynamic,79,300,1,0.9109959916768245,0.1583847639841077,300
200,dynamic,80,300,1,0.9142578055011131,0.1602991864029646,300
200,dynamic,81,300,1,0.9185671559333927,0.1540298500634946,300
200,dynamic,82,300,1,0.9155843025182302,0.16750786308304347,300
200,dynamic,83,300,1,0.9121668679096521,0.1676869396197594,300
200,dynamic,84,300,1,0.9202537042456033,0.14848610857269945,300
200,dynamic,85,300,1,0.9174671997719539,0.15287403125991356,300
200,dynamic,86,300,1,0.9191051474228643,0.15582104910276923,300
200,dynamic,87,300,1,0.9141695081504632,0.16147546464253332,300
200,dynamic,88,300,1,0.9221793411553946,0.1466598731702929,300
200,dynamic,89,300,1,0.9254595275388656,0.1426020613327754,300
200,dynamic,90,300,1,0.921057081860861,0.15596974187252177,300
200,dynamic,91,300,1,0.9158980582415025,0.16458412490222363,300
200,dynamic,92,300,1,0.9186327473177284,0.16091067691377797,300
200,dynamic,93,300,1,0.9188919401497825,0.1563818971445108,300
200,dynamic,94,300,1,0.9211169032564009,0.15187567934392454,300
200,dynamic,95,300,1,0.9284861110789205,0.13878091327036213,300
200,dynamic,96,300,1,0.9164559310789152,0.15847820413351252,300
200,dynamic,97,300,1,0.9069984329204438,0.17368245242369956,300
200,dynamic,98,300,1,0.9143644691420978,0.1611278374556347,300
200,dynamic,99,300,1,0.912939364107794,0.16319595122413663,300
